cornu1	bourgade	al-^Ga^s^s	35.45020	33.03094	3946297.926	3899411.242
cornu1	territoire	al-^Gib_al	35.32238	30.26155	3932069.295	3537214.143
cornu1	localite	al-Kan_isa:t	34.95381	32.74750	3891040.549	3861836.226
cornu1	etape	al-Kusayfa:t	35.04078	31.20812	3900721.952	3659807.093
cornu1	etape	al-Kuswa:t	36.23184	33.35826	4033309.874	3942954.055
cornu1	cite	al-L_a_diqiyya:t	35.80763	35.51961	3986087.290	4234720.791
cornu1	cite	al-La^g^g_un	35.27017	32.60823	3926257.917	3843417.100
cornu1	riviere	al-Maql_ub	36.42642	34.42297	4054970.766	4085739.115
cornu1	placeforte	al-Mi*s*s_i*sa:t	35.66897	36.94067	3970651.944	4430840.486
cornu1	cite	al-N_a*`ima:t	35.46741	33.77683	3948213.515	3998874.520
cornu1	etape	al-Nabk	36.73220	34.02567	4089009.310	4032249.975
cornu1	etape	al-Qar*`_un	35.71229	33.57083	3975473.820	3971319.508
cornu1	etape	al-Qaryat_an	37.24976	34.22510	4146624.334	4059068.222
cornu1	etape	al-Qas*tal	37.57892	35.06025	4183266.274	4172071.444
cornu1	etape	al-Qu*tayyifa:t	36.60247	33.74546	4074568.715	3994674.959
cornu1	capitale	al-Ramla:t	34.86436	31.92484	3881082.414	3753448.412
cornu1	village	al-Raq_im/al-Raqam	35.96419	31.89279	4003515.297	3749245.551
cornu1	capitale-	al-Raqqa:t	39.02803	35.94116	4344580.776	4292527.677
cornu1	etape	al-Ru*s_afa:t	38.77933	35.60242	4316895.620	4246051.671
cornu1	bourgade	al-Sukkariyya:t (?)	34.65335	31.56416	3857593.526	3706234.962
cornu1	cite	al-Suwaydiyya:t	35.99387	36.08960	4006819.079	4312956.812
cornu1	etape	al-Zarq_a*' (?)	36.08689	32.07029	4017174.720	3772540.306
cornu1	cite	An*t_akiyya:t	36.18418	36.19718	4028004.848	4327786.850
cornu1	cite	An*tar*t_us/An*tars_us/*Tar*t_us	35.90356	34.89985	3996766.329	4150279.731
cornu1	cite	Anafa:t	35.73678	34.35634	3978199.851	4076750.582
cornu1	cite	Ars_uf	34.80739	32.19588	3874741.311	3789050.887
cornu1	cite-	Ayla:t/Wayla:t	34.93982	29.54282	3889482.783	3444917.556
cornu1	ribat	Azd_ud/Yazd_ud	34.66817	31.79837	3859243.247	3736872.642
cornu1	cite	B_alis	38.09005	36.02806	4240165.197	4304482.504
cornu1	cite	B_aniy_as	35.67787	33.25150	3971642.642	3928734.490
cornu1	circon	B_uq_a	36.32185	34.71618	4043329.879	4125377.073
cornu1	cite	Ba*`labakk	36.19213	34.01251	4028889.284	4030481.739
cornu1	localite	Ba*gr_as	36.22768	36.41518	4032847.310	4357900.908
cornu1	port	Ba_tr_un	35.67059	34.25903	3970832.201	4063636.165
cornu1	cite	Bayr_ut	35.50910	33.90162	3952855.134	4015599.086
cornu1	cite	Bays_an	35.49256	32.50000	3951013.222	3829123.859
cornu1	cite	Bayt al-Maqdis/al-Quds/_Iliy_a	35.20345	31.77768	3918829.607	3734162.385
cornu1	localite	Bayt al-R_am/Bayt R_ama:t/Bayt al-R_as	35.60287	31.80167	3963293.522	3737304.712
cornu1	cite	Bayt ^Gibr_il/Bayt ^Gibr_in	34.88059	31.60564	3882889.251	3711655.474
cornu1	localite	Bayt La*hm	35.18792	31.70926	3917101.327	3725206.756
cornu1	cite	Bayy_as	36.23856	36.75139	4034057.925	4404509.601
cornu1	lac	Bu*hayra:t *Tabariyya:t	35.57727	32.80982	3960443.814	3870087.994
cornu1	lac	Bu*hayra:t al-Muntina:t/Bu*hayra:t al-Maql_uba:t/Bu*hayra:t al-Miyyata:t/Bu*hayra:t al-*Su*gar	35.46173	31.38450	3947581.891	3682785.353
cornu1	lac	Bu*hayra:t Qadas	35.59845	33.06755	3962801.462	3904273.891
cornu1	cite-	Bu*sr:a	36.47474	32.50000	4060349.151	3829123.859
cornu1	cite	Buluny_as (?)	35.97212	35.18256	4004397.848	4188717.406
cornu1	bourgade	D_arayy_a	36.23184	33.46544	4033309.874	3957247.296
cornu1	etape	Dawsar	38.49243	35.92575	4284957.967	4290409.100
cornu1	metropole	Dima^sq	36.30199	33.51843	4041119.584	3964320.240
cornu1	cite	F_amiyya:t	36.40440	35.41665	4052519.810	4220647.387
cornu1	localite	F_asira:t/K_asira:t/Q_asira:t (?)	35.80083	35.66663	3985330.655	4254847.272
cornu1	passe	*`Aqaba:t al-F_iq/Af_iq/F_iq	35.67655	32.77421	3971495.289	3865372.698
cornu1	circon	Fahl	35.61434	32.43634	3964569.698	3820724.738
cornu1	etape	Far*`_ay_a (?)	36.93472	34.87271	4111554.319	4146595.906
cornu1	cite	Iskandar_una:t/Iskandar_iya:t	36.19234	36.57473	4028912.810	4379994.639
cornu1	etape	^G_asim	36.04321	32.98099	4012312.071	3892780.357
cornu1	bourgade	^Gubb Y_usuf	35.52565	32.92434	3954697.047	3885265.354
cornu1	cite	^Gura^s	35.88040	32.27309	3994187.652	3799211.199
cornu1	bourgade	K_abul	35.21458	32.86543	3920069.091	3877455.644
cornu1	bourgade	Kafar*t_ab	36.61239	35.50744	4075672.830	4233056.195
cornu1	bourgade	Kafars_ab_a	34.88134	32.17778	3882972.458	3786669.976
cornu1	village?	Karak	35.69038	31.17824	3973034.733	3655918.464
cornu1	village?	Labwa:t	36.33244	34.19007	4044508.703	4054352.926
cornu1	bourgade	Ludd	34.88482	31.95598	3883360.600	3757533.436
cornu1	port	M_a*h_uz Azd_ud	34.63712	31.81276	3855786.688	3738758.037
cornu1	port	M_a*h_uz Yubn_a	34.66888	31.87811	3859321.805	3747320.876
cornu1	cite	M_im_as	34.42276	31.50145	3831924.649	3698045.274
cornu1	cite	Ma*'_ab	35.73272	31.25790	3977748.222	3666288.140
cornu1	cite	Ma*`_an/Mu*`_an	35.72442	30.19664	3976823.849	3528851.700
cornu1	cite	Ma*`arra:t al-Nu*`m_an	36.69124	35.64344	4084449.791	4251669.407
cornu1	cite	Ma*`arra:t Qinnasr_in	36.69667	36.01376	4085055.099	4302515.254
